link,amp_link,non_amp_total,non_amp_response,amp_total,amp_response,attempt#
http://www.foxnews.com/us/2017/02/21/louisiana-woman-hailed-as-hero-for-stopping-man-from-beating-police-officer.html,http://www.foxnews.com/us/2017/02/21/louisiana-woman-hailed-as-hero-for-stopping-man-from-beating-police-officer.amp.html,7921,31,1127,28,1
http://www.foxnews.com/us/2017/02/21/louisiana-woman-hailed-as-hero-for-stopping-man-from-beating-police-officer.html,http://www.foxnews.com/us/2017/02/21/louisiana-woman-hailed-as-hero-for-stopping-man-from-beating-police-officer.amp.html,6402,38,846,35,2
http://www.foxnews.com/us/2017/02/21/massachusetts-police-halt-high-five-friday-after-concerns-from-parents.html,http://www.foxnews.com/us/2017/02/21/massachusetts-police-halt-high-five-friday-after-concerns-from-parents.amp.html,5617,262,1222,340,0
http://www.foxnews.com/us/2017/02/21/massachusetts-police-halt-high-five-friday-after-concerns-from-parents.html,http://www.foxnews.com/us/2017/02/21/massachusetts-police-halt-high-five-friday-after-concerns-from-parents.amp.html,5802,28,863,30,1
http://www.foxnews.com/us/2017/02/21/massachusetts-police-halt-high-five-friday-after-concerns-from-parents.html,http://www.foxnews.com/us/2017/02/21/massachusetts-police-halt-high-five-friday-after-concerns-from-parents.amp.html,5912,22,786,29,2
http://www.foxnews.com/us/2017/02/20/florida-teen-makes-special-teddy-bear-to-honor-fallen-officer.html,http://www.foxnews.com/us/2017/02/20/florida-teen-makes-special-teddy-bear-to-honor-fallen-officer.amp.html,7639,314,1209,335,0
http://www.foxnews.com/us/2017/02/20/florida-teen-makes-special-teddy-bear-to-honor-fallen-officer.html,http://www.foxnews.com/us/2017/02/20/florida-teen-makes-special-teddy-bear-to-honor-fallen-officer.amp.html,98344,33,916,27,1
http://www.foxnews.com/us/2017/02/20/florida-teen-makes-special-teddy-bear-to-honor-fallen-officer.html,http://www.foxnews.com/us/2017/02/20/florida-teen-makes-special-teddy-bear-to-honor-fallen-officer.amp.html,6008,50,845,37,2
http://www.foxnews.com/us/2017/02/16/georgia-firefighter-defies-odds-returns-to-work-after-being-shot-14-times.html,http://www.foxnews.com/us/2017/02/16/georgia-firefighter-defies-odds-returns-to-work-after-being-shot-14-times.amp.html,8998,78,1371,252,0
http://www.foxnews.com/us/2017/02/16/georgia-firefighter-defies-odds-returns-to-work-after-being-shot-14-times.html,http://www.foxnews.com/us/2017/02/16/georgia-firefighter-defies-odds-returns-to-work-after-being-shot-14-times.amp.html,9170,33,948,65,1
http://www.foxnews.com/us/2017/02/16/georgia-firefighter-defies-odds-returns-to-work-after-being-shot-14-times.html,http://www.foxnews.com/us/2017/02/16/georgia-firefighter-defies-odds-returns-to-work-after-being-shot-14-times.amp.html,20328,47,1046,28,2
http://www.foxnews.com/politics/2017/02/21/military-branches-drafting-expansion-plans-as-trump-vows-to-rebuild-depleted-force.html?intcmp=latestnews,http://www.foxnews.com/politics/2017/02/21/military-branches-drafting-expansion-plans-as-trump-vows-to-rebuild-depleted-force.amp.html,6846,65,730,99,0
http://www.foxnews.com/politics/2017/02/21/military-branches-drafting-expansion-plans-as-trump-vows-to-rebuild-depleted-force.html?intcmp=latestnews,http://www.foxnews.com/politics/2017/02/21/military-branches-drafting-expansion-plans-as-trump-vows-to-rebuild-depleted-force.amp.html,8506,48,952,89,1
http://www.foxnews.com/politics/2017/02/21/military-branches-drafting-expansion-plans-as-trump-vows-to-rebuild-depleted-force.html?intcmp=latestnews,http://www.foxnews.com/politics/2017/02/21/military-branches-drafting-expansion-plans-as-trump-vows-to-rebuild-depleted-force.amp.html,6972,49,811,29,2
http://www.foxnews.com/us/2017/02/21/air-force-faces-pilot-shortage-but-training-is-challenge.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/air-force-faces-pilot-shortage-but-training-is-challenge.amp.html,8309,76,1082,436,0
http://www.foxnews.com/us/2017/02/21/air-force-faces-pilot-shortage-but-training-is-challenge.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/air-force-faces-pilot-shortage-but-training-is-challenge.amp.html,12458,28,1699,34,1
http://www.foxnews.com/us/2017/02/21/air-force-faces-pilot-shortage-but-training-is-challenge.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/air-force-faces-pilot-shortage-but-training-is-challenge.amp.html,8101,41,756,27,2
http://www.foxnews.com/us/2017/02/21/missouri-man-accused-plotting-isis-attack-in-kansas-city.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/missouri-man-accused-plotting-isis-attack-in-kansas-city.amp.html,20176,23,1918,330,0
http://www.foxnews.com/us/2017/02/21/missouri-man-accused-plotting-isis-attack-in-kansas-city.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/missouri-man-accused-plotting-isis-attack-in-kansas-city.amp.html,79886,28,968,38,1
http://www.foxnews.com/us/2017/02/21/missouri-man-accused-plotting-isis-attack-in-kansas-city.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/missouri-man-accused-plotting-isis-attack-in-kansas-city.amp.html,6483,40,855,36,2
http://www.foxnews.com/us/2017/02/21/california-police-chief-rips-sentencing-overhaul-after-officers-killing.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/california-police-chief-rips-sentencing-overhaul-after-officers-killing.amp.html,6273,25,1036,343,0
http://www.foxnews.com/us/2017/02/21/california-police-chief-rips-sentencing-overhaul-after-officers-killing.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/california-police-chief-rips-sentencing-overhaul-after-officers-killing.amp.html,8332,34,740,33,1
http://www.foxnews.com/us/2017/02/21/california-police-chief-rips-sentencing-overhaul-after-officers-killing.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/california-police-chief-rips-sentencing-overhaul-after-officers-killing.amp.html,8797,46,913,31,2
http://www.foxnews.com/us/2017/02/21/rhode-island-police-arrest-third-suspect-in-90k-diaper-heist.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/rhode-island-police-arrest-third-suspect-in-90k-diaper-heist.amp.html,6579,47,1162,307,0
http://www.foxnews.com/us/2017/02/21/rhode-island-police-arrest-third-suspect-in-90k-diaper-heist.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/rhode-island-police-arrest-third-suspect-in-90k-diaper-heist.amp.html,7914,42,1302,43,1
http://www.foxnews.com/us/2017/02/21/rhode-island-police-arrest-third-suspect-in-90k-diaper-heist.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/rhode-island-police-arrest-third-suspect-in-90k-diaper-heist.amp.html,6669,27,946,30,2
http://www.foxnews.com/us/2017/02/21/graffiti-found-on-four-washington-dc-monuments.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/graffiti-found-on-four-washington-dc-monuments.amp.html,7164,68,1443,337,0
http://www.foxnews.com/us/2017/02/21/graffiti-found-on-four-washington-dc-monuments.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/graffiti-found-on-four-washington-dc-monuments.amp.html,8512,27,1288,31,1
http://www.foxnews.com/us/2017/02/21/graffiti-found-on-four-washington-dc-monuments.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/graffiti-found-on-four-washington-dc-monuments.amp.html,6652,35,964,29,2
http://www.foxnews.com/us/2017/02/21/deadline-looms-for-dakota-access-pipeline-protesters-to-leave-site.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/deadline-looms-for-dakota-access-pipeline-protesters-to-leave-site.amp.html,9218,25,1440,751,0
http://www.foxnews.com/us/2017/02/21/deadline-looms-for-dakota-access-pipeline-protesters-to-leave-site.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/deadline-looms-for-dakota-access-pipeline-protesters-to-leave-site.amp.html,13230,114,844,53,1
http://www.foxnews.com/us/2017/02/21/deadline-looms-for-dakota-access-pipeline-protesters-to-leave-site.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/deadline-looms-for-dakota-access-pipeline-protesters-to-leave-site.amp.html,20611,27,749,42,2
http://www.foxnews.com/science/2017/02/21/grad-student-keeps-finding-lost-walt-whitman-works.html?intcmp=latestnews,http://www.foxnews.com/science/2017/02/21/grad-student-keeps-finding-lost-walt-whitman-works.amp.html,7087,294,1280,294,0
http://www.foxnews.com/science/2017/02/21/grad-student-keeps-finding-lost-walt-whitman-works.html?intcmp=latestnews,http://www.foxnews.com/science/2017/02/21/grad-student-keeps-finding-lost-walt-whitman-works.amp.html,7098,29,1198,32,1
http://www.foxnews.com/science/2017/02/21/grad-student-keeps-finding-lost-walt-whitman-works.html?intcmp=latestnews,http://www.foxnews.com/science/2017/02/21/grad-student-keeps-finding-lost-walt-whitman-works.amp.html,8495,54,975,39,2
http://www.foxnews.com/science/2017/02/21/mystery-half-eaten-shark-on-florida-raises-speculation-about-what-killed-it.html?intcmp=latestnews,http://www.foxnews.com/science/2017/02/21/mystery-half-eaten-shark-on-florida-raises-speculation-about-what-killed-it.amp.html,8110,344,919,69,0
http://www.foxnews.com/science/2017/02/21/mystery-half-eaten-shark-on-florida-raises-speculation-about-what-killed-it.html?intcmp=latestnews,http://www.foxnews.com/science/2017/02/21/mystery-half-eaten-shark-on-florida-raises-speculation-about-what-killed-it.amp.html,7307,38,897,24,1
http://www.foxnews.com/science/2017/02/21/mystery-half-eaten-shark-on-florida-raises-speculation-about-what-killed-it.html?intcmp=latestnews,http://www.foxnews.com/science/2017/02/21/mystery-half-eaten-shark-on-florida-raises-speculation-about-what-killed-it.amp.html,13786,35,906,35,2
http://www.foxnews.com/world/2017/02/21/rioting-erupts-in-immigrant-dominated-swedish-suburb.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/rioting-erupts-in-immigrant-dominated-swedish-suburb.amp.html,6225,31,836,109,0
http://www.foxnews.com/world/2017/02/21/rioting-erupts-in-immigrant-dominated-swedish-suburb.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/rioting-erupts-in-immigrant-dominated-swedish-suburb.amp.html,19906,31,8341,34,1
http://www.foxnews.com/world/2017/02/21/rioting-erupts-in-immigrant-dominated-swedish-suburb.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/rioting-erupts-in-immigrant-dominated-swedish-suburb.amp.html,13432,25,759,65,2
http://www.foxnews.com/world/slideshow/2017/02/21/overnight-riots-in-stockholm-suburb.html#/slide/a-police-car-is-seen-as-several-cars-were-set-on-fire-during-a-riot-in-rinkeby--outside-stockholm--sweden-?intcmp=latestnews,http://www.foxnews.com/world/slideshow/2017/02/21/overnight-riots-in-stockholm-suburb.amp.html,14025,73,6011,248,0
http://www.foxnews.com/world/slideshow/2017/02/21/overnight-riots-in-stockholm-suburb.html#/slide/a-police-car-is-seen-as-several-cars-were-set-on-fire-during-a-riot-in-rinkeby--outside-stockholm--sweden-?intcmp=latestnews,http://www.foxnews.com/world/slideshow/2017/02/21/overnight-riots-in-stockholm-suburb.amp.html,9805,24,7857,32,1
http://www.foxnews.com/world/slideshow/2017/02/21/overnight-riots-in-stockholm-suburb.html#/slide/a-police-car-is-seen-as-several-cars-were-set-on-fire-during-a-riot-in-rinkeby--outside-stockholm--sweden-?intcmp=latestnews,http://www.foxnews.com/world/slideshow/2017/02/21/overnight-riots-in-stockholm-suburb.amp.html,9358,36,10098,25,2
http://www.foxnews.com/us/2017/02/21/hundreds-rescued-from-california-floodwaters-in-san-jose.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/hundreds-rescued-from-california-floodwaters-in-san-jose.amp.html,9881,124,1223,501,0
http://www.foxnews.com/us/2017/02/21/hundreds-rescued-from-california-floodwaters-in-san-jose.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/hundreds-rescued-from-california-floodwaters-in-san-jose.amp.html,21151,33,735,33,1
http://www.foxnews.com/us/2017/02/21/hundreds-rescued-from-california-floodwaters-in-san-jose.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/hundreds-rescued-from-california-floodwaters-in-san-jose.amp.html,7475,99,764,31,2
http://www.foxnews.com/world/2017/02/21/kung-fu-granny-keeps-town-safe-at-94.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/kung-fu-granny-keeps-town-safe-at-94.amp.html,8739,40,1243,273,0
http://www.foxnews.com/world/2017/02/21/kung-fu-granny-keeps-town-safe-at-94.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/kung-fu-granny-keeps-town-safe-at-94.amp.html,7630,27,1137,40,1
http://www.foxnews.com/world/2017/02/21/kung-fu-granny-keeps-town-safe-at-94.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/kung-fu-granny-keeps-town-safe-at-94.amp.html,8677,27,1117,65,2
http://www.foxnews.com/us/2017/02/21/great-grandmother-in-florida-fights-off-would-be-carjackers.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/great-grandmother-in-florida-fights-off-would-be-carjackers.amp.html,6928,28,1222,83,0
http://www.foxnews.com/us/2017/02/21/great-grandmother-in-florida-fights-off-would-be-carjackers.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/great-grandmother-in-florida-fights-off-would-be-carjackers.amp.html,7741,64,1073,89,1
http://www.foxnews.com/us/2017/02/21/great-grandmother-in-florida-fights-off-would-be-carjackers.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/great-grandmother-in-florida-fights-off-would-be-carjackers.amp.html,9543,30,964,27,2
http://www.foxnews.com/politics/2017/02/21/supreme-court-appears-divided-on-cross-border-shooting-by-us-agent.html?intcmp=latestnews,http://www.foxnews.com/politics/2017/02/21/supreme-court-appears-divided-on-cross-border-shooting-by-us-agent.amp.html,23000,34,844,110,0
http://www.foxnews.com/politics/2017/02/21/supreme-court-appears-divided-on-cross-border-shooting-by-us-agent.html?intcmp=latestnews,http://www.foxnews.com/politics/2017/02/21/supreme-court-appears-divided-on-cross-border-shooting-by-us-agent.amp.html,78240,36,745,33,1
http://www.foxnews.com/politics/2017/02/21/supreme-court-appears-divided-on-cross-border-shooting-by-us-agent.html?intcmp=latestnews,http://www.foxnews.com/politics/2017/02/21/supreme-court-appears-divided-on-cross-border-shooting-by-us-agent.amp.html,7193,38,1318,59,2
http://www.foxnews.com/politics/2017/02/21/supreme-court-hears-border-shooting-case-as-trumps-travel-ban-awaits.html?intcmp=latestnews,http://www.foxnews.com/politics/2017/02/21/supreme-court-hears-border-shooting-case-as-trumps-travel-ban-awaits.amp.html,6714,75,1322,359,0
http://www.foxnews.com/politics/2017/02/21/supreme-court-hears-border-shooting-case-as-trumps-travel-ban-awaits.html?intcmp=latestnews,http://www.foxnews.com/politics/2017/02/21/supreme-court-hears-border-shooting-case-as-trumps-travel-ban-awaits.amp.html,7802,56,854,63,1
http://www.foxnews.com/politics/2017/02/21/supreme-court-hears-border-shooting-case-as-trumps-travel-ban-awaits.html?intcmp=latestnews,http://www.foxnews.com/politics/2017/02/21/supreme-court-hears-border-shooting-case-as-trumps-travel-ban-awaits.amp.html,6966,28,767,34,2
http://www.foxnews.com/politics/2017/02/21/judge-blocks-texas-from-cutting-medicaid-funding-to-planned-parenthood.html?intcmp=latestnews,http://www.foxnews.com/politics/2017/02/21/judge-blocks-texas-from-cutting-medicaid-funding-to-planned-parenthood.amp.html,8559,46,1178,274,0
http://www.foxnews.com/politics/2017/02/21/judge-blocks-texas-from-cutting-medicaid-funding-to-planned-parenthood.html?intcmp=latestnews,http://www.foxnews.com/politics/2017/02/21/judge-blocks-texas-from-cutting-medicaid-funding-to-planned-parenthood.amp.html,5971,43,1221,36,1
http://www.foxnews.com/politics/2017/02/21/judge-blocks-texas-from-cutting-medicaid-funding-to-planned-parenthood.html?intcmp=latestnews,http://www.foxnews.com/politics/2017/02/21/judge-blocks-texas-from-cutting-medicaid-funding-to-planned-parenthood.amp.html,6143,30,915,25,2
http://www.foxnews.com/politics/2017/02/21/epas-pruitt-urges-officials-to-avoid-regulatory-abuses-in-first-speech-to-staff.html?intcmp=latestnews,http://www.foxnews.com/politics/2017/02/21/epas-pruitt-urges-officials-to-avoid-regulatory-abuses-in-first-speech-to-staff.amp.html,10539,36,1137,466,0
http://www.foxnews.com/politics/2017/02/21/epas-pruitt-urges-officials-to-avoid-regulatory-abuses-in-first-speech-to-staff.html?intcmp=latestnews,http://www.foxnews.com/politics/2017/02/21/epas-pruitt-urges-officials-to-avoid-regulatory-abuses-in-first-speech-to-staff.amp.html,7169,46,775,38,1
http://www.foxnews.com/politics/2017/02/21/epas-pruitt-urges-officials-to-avoid-regulatory-abuses-in-first-speech-to-staff.html?intcmp=latestnews,http://www.foxnews.com/politics/2017/02/21/epas-pruitt-urges-officials-to-avoid-regulatory-abuses-in-first-speech-to-staff.amp.html,7653,79,1577,25,2
http://www.foxnews.com/world/2017/02/21/teacher-receives-chilling-death-threats-ordering-her-to-pass-students-on-physics.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/teacher-receives-chilling-death-threats-ordering-her-to-pass-students-on-physics.amp.html,26602,57,1381,381,0
http://www.foxnews.com/world/2017/02/21/teacher-receives-chilling-death-threats-ordering-her-to-pass-students-on-physics.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/teacher-receives-chilling-death-threats-ordering-her-to-pass-students-on-physics.amp.html,7084,35,880,36,1
http://www.foxnews.com/world/2017/02/21/teacher-receives-chilling-death-threats-ordering-her-to-pass-students-on-physics.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/teacher-receives-chilling-death-threats-ordering-her-to-pass-students-on-physics.amp.html,6528,110,821,37,2
http://www.foxnews.com/world/2017/02/21/north-korea-further-isolated-after-leader-s-half-brother-killed.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/north-korea-further-isolated-after-leader-s-half-brother-killed.amp.html,10296,27,998,92,0
http://www.foxnews.com/world/2017/02/21/north-korea-further-isolated-after-leader-s-half-brother-killed.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/north-korea-further-isolated-after-leader-s-half-brother-killed.amp.html,13816,36,1031,29,1
http://www.foxnews.com/world/2017/02/21/north-korea-further-isolated-after-leader-s-half-brother-killed.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/north-korea-further-isolated-after-leader-s-half-brother-killed.amp.html,22853,52,1223,37,2
http://www.foxnews.com/world/2017/02/21/italian-authorities-investigating-possible-smuggler-funding-migrant-rescue-boats.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/italian-authorities-investigating-possible-smuggler-funding-migrant-rescue-boats.amp.html,37253,62,1084,383,0
http://www.foxnews.com/world/2017/02/21/italian-authorities-investigating-possible-smuggler-funding-migrant-rescue-boats.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/italian-authorities-investigating-possible-smuggler-funding-migrant-rescue-boats.amp.html,75448,297,14739,29,1
http://www.foxnews.com/world/2017/02/21/italian-authorities-investigating-possible-smuggler-funding-migrant-rescue-boats.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/italian-authorities-investigating-possible-smuggler-funding-migrant-rescue-boats.amp.html,45389,35,11248,68,2
http://www.foxnews.com/world/2017/02/21/bodies-74-migrants-heading-to-europe-wash-up-in-libya.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/bodies-74-migrants-heading-to-europe-wash-up-in-libya.amp.html,32401,160,6794,342,0
http://www.foxnews.com/world/2017/02/21/bodies-74-migrants-heading-to-europe-wash-up-in-libya.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/bodies-74-migrants-heading-to-europe-wash-up-in-libya.amp.html,33016,29,4662,59,1
http://www.foxnews.com/world/2017/02/21/bodies-74-migrants-heading-to-europe-wash-up-in-libya.html?intcmp=latestnews,http://www.foxnews.com/world/2017/02/21/bodies-74-migrants-heading-to-europe-wash-up-in-libya.amp.html,33920,31,3007,53,2
http://www.foxnews.com/us/2017/02/21/bizarre-break-in-leaves-texas-family-stunned.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/bizarre-break-in-leaves-texas-family-stunned.amp.html,26882,1013,3403,448,0
http://www.foxnews.com/us/2017/02/21/bizarre-break-in-leaves-texas-family-stunned.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/bizarre-break-in-leaves-texas-family-stunned.amp.html,38739,60,16682,69,1
http://www.foxnews.com/us/2017/02/21/bizarre-break-in-leaves-texas-family-stunned.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/bizarre-break-in-leaves-texas-family-stunned.amp.html,53173,33,9133,49,2
http://www.foxnews.com/us/2017/02/21/police-tenants-killed-landlord-lived-with-body-for-two-weeks.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/police-tenants-killed-landlord-lived-with-body-for-two-weeks.amp.html,27860,67,4573,249,0
http://www.foxnews.com/us/2017/02/21/police-tenants-killed-landlord-lived-with-body-for-two-weeks.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/police-tenants-killed-landlord-lived-with-body-for-two-weeks.amp.html,44350,37,2141,29,1
http://www.foxnews.com/us/2017/02/21/police-tenants-killed-landlord-lived-with-body-for-two-weeks.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/police-tenants-killed-landlord-lived-with-body-for-two-weeks.amp.html,40441,96,5834,956,2
http://www.foxnews.com/us/2017/02/21/drew-peterson-now-in-federal-custody-officials-say.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/drew-peterson-now-in-federal-custody-officials-say.amp.html,28142,39,13480,276,0
http://www.foxnews.com/us/2017/02/21/drew-peterson-now-in-federal-custody-officials-say.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/drew-peterson-now-in-federal-custody-officials-say.amp.html,44325,30,1520,65,1
http://www.foxnews.com/us/2017/02/21/drew-peterson-now-in-federal-custody-officials-say.html?intcmp=latestnews,http://www.foxnews.com/us/2017/02/21/drew-peterson-now-in-federal-custody-officials-say.amp.html,62153,136,2134,309,2
http://www.foxnews.com/auto/2017/02/20/in-military-collectibles-supply-often-falls-short-demand.html,http://www.foxnews.com/auto/2017/02/20/in-military-collectibles-supply-often-falls-short-demand.amp.html,50014,34,13048,276,0
http://www.foxnews.com/auto/2017/02/20/in-military-collectibles-supply-often-falls-short-demand.html,http://www.foxnews.com/auto/2017/02/20/in-military-collectibles-supply-often-falls-short-demand.amp.html,31251,356,1413,38,1
http://www.foxnews.com/auto/2017/02/20/in-military-collectibles-supply-often-falls-short-demand.html,http://www.foxnews.com/auto/2017/02/20/in-military-collectibles-supply-often-falls-short-demand.amp.html,16253,29,1321,299,2
http://www.foxnews.com/entertainment/2017/02/21/today-host-hoda-kotb-adopts-baby-girl.html,http://www.foxnews.com/entertainment/2017/02/21/today-host-hoda-kotb-adopts-baby-girl.amp.html,17195,58,3382,800,0
http://www.foxnews.com/entertainment/2017/02/21/today-host-hoda-kotb-adopts-baby-girl.html,http://www.foxnews.com/entertainment/2017/02/21/today-host-hoda-kotb-adopts-baby-girl.amp.html,16402,431,4831,29,1
http://www.foxnews.com/entertainment/2017/02/21/today-host-hoda-kotb-adopts-baby-girl.html,http://www.foxnews.com/entertainment/2017/02/21/today-host-hoda-kotb-adopts-baby-girl.amp.html,19357,29,1256,28,2
http://www.foxnews.com/entertainment/2017/02/21/jimmy-kimmel-says-not-everyone-in-hollywood-is-very-liberal.html,http://www.foxnews.com/entertainment/2017/02/21/jimmy-kimmel-says-not-everyone-in-hollywood-is-very-liberal.amp.html,25232,39,3075,530,0
http://www.foxnews.com/entertainment/2017/02/21/jimmy-kimmel-says-not-everyone-in-hollywood-is-very-liberal.html,http://www.foxnews.com/entertainment/2017/02/21/jimmy-kimmel-says-not-everyone-in-hollywood-is-very-liberal.amp.html,25797,36,1625,30,1
http://www.foxnews.com/entertainment/2017/02/21/jimmy-kimmel-says-not-everyone-in-hollywood-is-very-liberal.html,http://www.foxnews.com/entertainment/2017/02/21/jimmy-kimmel-says-not-everyone-in-hollywood-is-very-liberal.amp.html,22547,34,1492,27,2
http://www.foxnews.com/entertainment/2017/02/21/alex-trebek-raps-through-entire-jeopardy-category.html,http://www.foxnews.com/entertainment/2017/02/21/alex-trebek-raps-through-entire-jeopardy-category.amp.html,22084,28,1557,374,0
http://www.foxnews.com/entertainment/2017/02/21/alex-trebek-raps-through-entire-jeopardy-category.html,http://www.foxnews.com/entertainment/2017/02/21/alex-trebek-raps-through-entire-jeopardy-category.amp.html,23063,293,2083,28,1
http://www.foxnews.com/entertainment/2017/02/21/alex-trebek-raps-through-entire-jeopardy-category.html,http://www.foxnews.com/entertainment/2017/02/21/alex-trebek-raps-through-entire-jeopardy-category.amp.html,130358,51,1407,36,2
http://www.foxnews.com/travel/2017/02/21/chicago-transit-passenger-says-found-bed-bug-filled-bag-on-train.html,http://www.foxnews.com/travel/2017/02/21/chicago-transit-passenger-says-found-bed-bug-filled-bag-on-train.amp.html,14340,62,1212,634,0
http://www.foxnews.com/travel/2017/02/21/chicago-transit-passenger-says-found-bed-bug-filled-bag-on-train.html,http://www.foxnews.com/travel/2017/02/21/chicago-transit-passenger-says-found-bed-bug-filled-bag-on-train.amp.html,12255,138,1339,44,1
http://www.foxnews.com/travel/2017/02/21/chicago-transit-passenger-says-found-bed-bug-filled-bag-on-train.html,http://www.foxnews.com/travel/2017/02/21/chicago-transit-passenger-says-found-bed-bug-filled-bag-on-train.amp.html,21010,27,1135,51,2
http://www.foxnews.com/health/2017/02/21/in-latest-beauty-trend-women-are-tattooing-freckles-on-their-faces.html,http://www.foxnews.com/health/2017/02/21/in-latest-beauty-trend-women-are-tattooing-freckles-on-their-faces.amp.html,22322,31,2486,448,0
http://www.foxnews.com/health/2017/02/21/in-latest-beauty-trend-women-are-tattooing-freckles-on-their-faces.html,http://www.foxnews.com/health/2017/02/21/in-latest-beauty-trend-women-are-tattooing-freckles-on-their-faces.amp.html,23201,35,742,33,1
http://www.foxnews.com/health/2017/02/21/in-latest-beauty-trend-women-are-tattooing-freckles-on-their-faces.html,http://www.foxnews.com/health/2017/02/21/in-latest-beauty-trend-women-are-tattooing-freckles-on-their-faces.amp.html,23159,31,630,28,2
http://www.foxnews.com/entertainment/2017/02/21/angelina-jolie-are-focusing-on-health-our-family.html,http://www.foxnews.com/entertainment/2017/02/21/angelina-jolie-are-focusing-on-health-our-family.amp.html,19917,39,5676,1809,0
http://www.foxnews.com/entertainment/2017/02/21/angelina-jolie-are-focusing-on-health-our-family.html,http://www.foxnews.com/entertainment/2017/02/21/angelina-jolie-are-focusing-on-health-our-family.amp.html,22115,26,617,27,1
http://www.foxnews.com/entertainment/2017/02/21/angelina-jolie-are-focusing-on-health-our-family.html,http://www.foxnews.com/entertainment/2017/02/21/angelina-jolie-are-focusing-on-health-our-family.amp.html,18163,52,6377,113,2
http://www.foxnews.com/entertainment/2017/02/21/miss-kentucky-usa-finalist-charged-with-arson-after-allegedly-setting-roommates-bed-on-fire.html,http://www.foxnews.com/entertainment/2017/02/21/miss-kentucky-usa-finalist-charged-with-arson-after-allegedly-setting-roommates-bed-on-fire.amp.html,12697,28,4850,343,0
http://www.foxnews.com/entertainment/2017/02/21/miss-kentucky-usa-finalist-charged-with-arson-after-allegedly-setting-roommates-bed-on-fire.html,http://www.foxnews.com/entertainment/2017/02/21/miss-kentucky-usa-finalist-charged-with-arson-after-allegedly-setting-roommates-bed-on-fire.amp.html,23187,31,1044,70,1
http://www.foxnews.com/entertainment/2017/02/21/miss-kentucky-usa-finalist-charged-with-arson-after-allegedly-setting-roommates-bed-on-fire.html,http://www.foxnews.com/entertainment/2017/02/21/miss-kentucky-usa-finalist-charged-with-arson-after-allegedly-setting-roommates-bed-on-fire.amp.html,12030,29,896,31,2
